county,town,name,address,lat,lon,Food,Drinks,Special_services,In_store_services,Other_products
台南市,新南科,群創三,台南市新市區環西路二段2號1樓(群創三廠),23.1032341,120.27787,1,1,1,,1
台南市,新市區,群創五,台南市新市區環西路二段2號1樓(群創五廠),23.1032341,120.27787,,1,1,,1
台南市,新市區,遠專,台南市新市區永就里中華路53巷9號,23.0644168,120.2944894,1,1,1,1,1
台南市,新市區,潭頂,台南市新市區潭頂里潭頂400號,23.078044,120.321432,1,1,1,1,1
台南市,新市區,樹谷,台南市新市區中心路2號1樓,23.1035533,120.2621781,1,1,1,1,1
台南市,新市區,聯晶,台南市新市區豐華里南科二路18號7樓,23.095687,120.2789636,1,1,1,1,1
台南市,新市區,聯電,台南市新市區南科三路57號,23.0977202,120.275002,1,1,1,1,1
台南市,新市區,瀚宇,台南市新市區南科二路35號1樓,23.0941002,120.2793353,,1,1,1,1
台南市,山上區,山上,台南市山上區南洲337-3號,23.103231,120.3523447,1,1,1,1,1
台南市,山上區,水道,台南市山上區山上里249、249-1、249-2號,23.101435,120.3594043,1,1,1,1,1
台南市,新化區,三麗,台南市新化區協興里正新路305號1樓,23.0387004,120.3027473,,,1,1,1
台南市,新化區,大目降,台南市新化區正新路233號,23.0361839,120.3027942,1,1,1,1,1
台南市,新化區,那菝,台南市新化區那菝林241號,23.0679649,120.351535,1,1,1,1,1
台南市,新化區,奇佳,台南市新化區信義路373號1樓,23.0344869,120.3042312,1,1,1,1,1
台南市,新化區,知母義,台南市新化區知義里知母義15號之20一樓,23.021555,120.313357,1,1,1,1,1
台南市,新化區,星辰,台南市新化區全興里竹子腳178號,23.020873,120.2990417,1,1,1,1,1
台南市,新化區,清美,台南市新化區協興里中山路624號626號1樓,23.0367897,120.2995444,,1,1,1,1
台南市,新化區,清新,台南市新化區武安里中正路321號,23.0335911,120.3082729,1,1,1,1,1
台南市,新化區,新化,台南市新化區中正路557號,23.0382905,120.3070055,1,1,1,1,1
台南市,新化區,新興運,台南市新化區護國里中山路211號,23.0361407,120.3095406,1,1,1,1,1
台南市,新化區,遠德,台南市新化區北勢里中正路1211號,23.0598087,120.296509,1,1,1,1,1
台南市,龍崎區,關北站,台南市龍崎區楠坑里楠坑12之1號,22.9303527,120.3521646,1,1,1,,1
台南市,龍崎區,關南站,台南市龍崎區楠坑里楠坑12之1號,22.9303527,120.3521646,1,1,1,,1
台南市,關廟區,車讚,台南市關廟區北花里中正路517號,22.9644602,120.3406905,1,1,1,1,1
台南市,關廟區,保東,台南市關廟區關新路二段7號,22.9962583,120.3080755,1,1,1,1,1
台南市,關廟區,威保,台南市關廟區南雄路一段851號1樓,22.9524386,120.3302739,,1,1,1,1
台南市,關廟區,香洋,台南市關廟區香洋里中山路一段203號1樓,22.9587888,120.3317452,1,1,1,1,1
台南市,關廟區,鼎利,台南市關廟區南雄路二段210號,22.9646379,120.328961,1,1,1,1,1
台南市,關廟區,鼎富,台南市關廟區南花里中正路881號,22.9617255,120.3315964,1,1,1,1,1
台南市,關廟區,鼎鑫,台南市關廟區中山路二段27號1樓,22.9599143,120.3270803,1,1,1,1,1
台南市,關廟區,關聖,台南市關廟區南雄路一段471號,22.9393022,120.3337537,1,1,1,1,1
台南市,歸仁區,八甲,台南市歸仁區八甲里中正北路一段194號,22.9742155,120.2959964,,1,1,1,1
台南市,歸仁區,大通,台南市歸仁區和平北街32號,22.9678064,120.2963524,1,1,1,1,1
台南市,歸仁區,大潭,台南市歸仁區大潭里長榮路一段320巷11號,22.9098441,120.2718923,1,1,1,1,1
台南市,歸仁區,仁興,台南市歸仁區南保里大德路307號,22.9735559,120.2880248,1,1,1,1,1
台南市,歸仁區,六發,台南市歸仁區六甲里中正南路一段1020號,22.9529918,120.2791994,1,1,1,1,1
台南市,歸仁區,加賀,台南市歸仁區大廟里大廟一街1號,22.9970488,120.2771673,1,1,1,1,1
台南市,歸仁區,立昌,台南市歸仁區中山路三段370號,22.9686283,120.2792186,1,1,1,1,1
台南市,歸仁區,立青,台南市歸仁區南保里民權南路108號,22.9647705,120.2876303,1,1,1,1,1
台南市,歸仁區,立登,台南市歸仁區民生北路106號,22.9519268,120.2858846,1,1,1,1,1
台南市,歸仁區,伍誼,台南市歸仁區復興路162之1號,22.9657163,120.294372,,1,1,,1
台南市,歸仁區,沙崙站,台南市歸仁區沙崙里歸仁大道100號二樓,22.9245235,120.2857945,1,1,,,1
台南市,歸仁區,東利,台南市歸仁區南保里文化街三段47號1樓,22.9708398,120.28732,1,1,1,1,1
台南市,歸仁區,花田,台南市歸仁區中正北路二段130號1樓,22.9816548,120.2936237,1,1,1,1,1
台南市,歸仁區,長榮大,台南市歸仁區長大路1號(長榮大學內第4宿舍B1),22.905535,120.272926,1,1,1,,1
台南市,歸仁區,南三井,台南市歸仁區歸仁大道101號1樓,22.9262016,120.2867317,1,1,1,1,1
台南市,歸仁區,紅瓦厝,台南市歸仁區大成路211號1樓,22.9607216,120.2962258,1,1,1,1,1
台南市,歸仁區,真潭,台南市歸仁區沙崙里歸仁大道100號二樓,22.9160359,120.2719448,1,1,1,1,1
台南市,歸仁區,高發,台南市歸仁區高發二路371.373號,22.9263817,120.2898545,1,1,1,1,1
台南市,歸仁區,高鐵南站,台南市歸仁區沙崙里歸仁大道100號,22.9245235,120.2857945,1,1,,,1
台南市,歸仁區,歸仁,台南市歸仁區中山路二段60號,22.9671408,120.2923878,1,1,1,1,1
台南市,歸仁區,豐生,台南市歸仁區看東里中山路一段301號,22.9655738,120.3029345,1,1,1,1,1
台南市,歸仁區,騰揮,台南市歸仁區中正南路一段110號,22.9642908,120.2929726,,1,1,,1
台南市,仁德區,大嘉瑩,台南市仁德區二仁路一段124.126號,22.9225136,120.2241074,1,1,1,1,1
台南市,仁德區,大瑩,台南市仁德區二行里中正西路347號1樓,22.9177117,120.2177678,1,1,1,1,1
台南市,仁德區,中洲,台南市仁德區中洲 276之17號1樓,22.909584,120.249932,1,1,1,1,1
台南市,仁德區,仁大,台南市仁德區太子里太子路120號122號,22.9915919,120.2657565,1,1,1,1,1
台南市,仁德區,仁伯,台南市仁德區後壁里德安路188號,22.9486554,120.2555532,1,1,1,1,1
台南市,仁德區,仁義,台南市仁德區中正路二段1052號,22.9681958,120.2528271,1,1,1,1,1
台南市,仁德區,仁德,台南市仁德區中山路497、499、501號1樓,22.9710851,120.25486,1,1,1,1,1
台南市,仁德區,文安,台南市仁德區文賢路一段576號,22.9310304,120.2308469,1,1,1,1,1
台南市,仁德區,北站,台南市仁德區中洲村中洲路1巷200號1樓,22.9102393,120.2660388,1,1,1,1,1
台南市,仁德區,奇美博,台南市仁德區文華路二段66號,22.9345247,120.22639,1,1,1,1,1
台南市,仁德區,奇美實,台南市仁德區三甲里59-1號,22.9326731,120.2368486,,1,1,1,1
台南市,仁德區,奇勝,台南市仁德區新田里勝利路139號,22.9564241,120.2611965,,1,1,1,1
台南市,仁德區,奇博,台南市仁德區文華路二段66號1樓,22.9345247,120.22639,1,,,,1
台南市,仁德區,林頂,台南市仁德區中山路155號,22.9697905,120.2641857,1,1,1,1,1
台南市,仁德區,虎尾寮,台南市仁德區仁德里文德路157號,22.9756729,120.2480356,,1,1,1,1
台南市,仁德區,長安營,台南市仁德區保仁路195號(營區內),22.9594457,120.2200558,,,1,1,1
台南市,仁德區,長益,台南市仁德區土庫里太子路233號,22.9911643,120.2615693,1,1,1,1,1
台南市,仁德區,保正,台南市仁德區中正路一段529號,22.9378287,120.2477702,1,1,1,1,1
台南市,仁德區,保華,台南市仁德區成功里崇德路88號,22.9802783,120.2182532,1,,1,1,1
台南市,仁德區,南站,台南市仁德區中洲村中洲路1巷220號1樓,22.9102393,120.2660388,1,1,1,1,1
台南市,仁德區,家園,台南市仁德區長興路77之1號.83號,22.9938243,120.2600849,1,1,1,1,1
台南市,仁德區,素心,台南市仁德區中山路258號260號,22.9708336,120.2602568,,1,1,1,1
台南市,仁德區,常興,台南市仁德區中正路三段701號,22.991594,120.2555846,,1,1,1,1
台南市,仁德區,華立,台南市仁德區仁義里中清路208號,22.9741835,120.2564336,1,,1,1,1
台南市,仁德區,華億,台南市仁德區文華路三段432.436號,22.9686246,120.2427924,1,1,1,1,1
台南市,仁德區,華醫,台南市仁德區民安路一段115號,22.9591202,120.2409506,1,1,1,1,1
台南市,仁德區,新正賢,台南市仁德區保安里中正路一段209號,22.9223901,120.2363142,1,1,1,1,1
台南市,台南市,嘉南,台南市仁德區二行里二仁路一段151號,22.9202574,120.2249586,1,1,1,1,1
台南市,仁德區,嘉營,台南市仁德區中正路一段73號,22.9193287,120.2294097,1,1,1,1,1
台南市,仁德區,德南,台南市仁德區中正路二段224號,22.948779,120.251263,1,1,1,1,1
高雄市,仁德區,德航,台南市仁德區大同路三段202號,22.9570924,120.21718,1,1,1,1,1
台南市,仁德區,德欽,台南市仁德區後壁里德南路3鄰92號,22.9488417,120.2517284,1,1,1,1,1
台南市,仁德區,德發,台南市仁德區中正路三段42號,22.9728949,120.2523771,1,1,1,1,1
台南市,仁德區,興文,台南市仁德區中正路二段508號1樓,22.9550756,120.2526949,1,1,1,1,1
台南市,仁德區,興功,台南市仁德區民安路一段423、425號1樓,22.9541858,120.2502644,1,1,1,1,1
高雄市,鳳山區,七老爺,高雄市鳳山區正義里鳳甲路491號493號,22.5973025,120.3459462,1,1,1,1,1
高雄市,鳳山區,大洋,台南市仁德區後壁里德南路3鄰92號,22.6098696,120.3417957,,1,1,1,1
高雄市,鳳山區,大強,高雄市鳳山區新強里大明路193號,22.6109172,120.3414132,1,1,1,1,1
高雄市,鳳山區,工協,高雄市鳳山區埤頂里建國路一段79號1樓,22.635574,120.376181,1,1,1,1,1
高雄市,鳳山區,中東,高雄市鳳山區中山東路88號,22.6246649,120.3723701,,1,1,1,1
高雄市,鳳山區,天虹,高雄市鳳山區鎮南里五甲二路744號,22.5938572,120.3287182,1,1,1,1,1
高雄市,鳳山區,文建,高雄市鳳山區文福里文化西路35號1樓文建街179號2樓,22.6351322,120.347405,1,1,1,1,1
高雄市,鳳山區,文衡,高雄市鳳山區文衡里八德路305號1樓,22.6387372,120.3548359,1,1,1,1,1
高雄市,鳳山區,文龍,高雄市鳳山區文龍東路199號,22.6407252,120.3694603,1,1,1,1,1
高雄市,鳳山區,牛潮埔,高雄市鳳山區鎮北里鳳北路60之17號,22.6411033,120.367261,1,1,1,1,1
高雄市,鳳山區,甲智,高雄市鳳山區甲智路103號,22.5976878,120.3431214,1,1,1,1,1
高雄市,鳳山區,甲誠,高雄市鳳山區三誠路76.78.80號,22.5935958,120.325318,,,1,1,1
高雄市,髳山區,光泰,高雄市鳳山區青年路2段169號1.2樓,22.6289032,120.3602177,,1,1,1,1
高雄市,鳳山區,來家,高雄市鳳山區新強里崗山北街36號38號1樓,22.6104651,120.3376827,,1,1,1,1
高雄市,鳳山區,協和,高雄市鳳山區自由路229號2樓231號1樓2樓,22.6254991,120.3501135,1,1,1,1,1
高雄市,鳳山區,欣福誠,高雄市鳳山區五福里五甲三路75號77號1樓,22.5919609,120.3266902,1,1,1,1,1
高雄市,鳳山區,武慶,高雄市鳳山區五武漢里武慶二路52號54號,22.6111012,120.3329975,,1,1,1,1
高雄市,鳳山區,青文,高雄市鳳山區文衡里文衡路343號,22.640273,120.3522659,1,1,1,1,1
高雄市,鳳山區,青建,高雄市鳳山區文福里建國路三段295號,22.6372953,120.3508368,1,1,1,1,1
高雄市,鳳山區,亮宏,高雄市鳳山區中民里中崙四路6號8號1樓,22.6416653,120.3476794,1,1,1,1,1
高雄市,鳳山區,俊瑋,高雄市鳳山區忠義里光復路一段193號,22.6291328,120.3494018,,1,1,1,1
高雄市,鳳山區,南華,高雄市鳳山區五甲二路232號,22.6010939,120.3397863,,1,1,1,1
高雄市,鳳山區,建武,高雄市鳳山區武松里建國路二段2號,22.6349908,120.3639398,,,1,1,1
高雄市,鳳山區,建泰,高雄市鳳山區誠義路2號,22.6075883,120.3607131,,1,1,1,1
高雄市,鳳山區,美澄,高雄市鳳山區文山里八德路二段116號,22.6431662,120.3550914,1,1,1,1,1
高雄市,鳳山區,迦恩,高雄市鳳山區中山東路192巷86號,22.6246729,120.3780082,1,1,1,1,1
鳳山區,鳳山區,展奇,高雄市鳳山區青年路2段169號1.2樓,22.6346029,120.3498838,1,1,1,1,1
高雄市,鳳山區,海新,高雄市鳳山區國隆里新富路590巷13號15號,22.614266,120.3495169,1,1,1,1,1
高雄市,鳳山區,高鳳,高雄市鳳山區忠義里中山西路398號400號,22.6293,120.340312,1,1,1,1,1
高雄市,鳳山區,統崙,高雄市鳳山區中民里中崙四路6號8號1樓,22.599632,120.352407,1,1,1,1,1
髳山區,鳳山區,博瑞,高雄市鳳山區瑞興里博愛路221號223號,22.629118,120.3701372,,1,1,1,1
高雄市,鳳山區,富凱,高雄市鳳山區新富路385號1樓,22.6158947,120.3485226,1,1,1,1,1
高雄市,鳳山區,森和,高雄市鳳山區南和里16鄰林森路203號,22.5947195,120.3345601,1,1,1,1,1
高雄市,鳳山區,善志,高雄市鳳山區善志街27號,22.6016347,120.335502,,1,1,1,1
高雄市,鳳山區,翔富,高雄市鳳山區文德里濱山街12號1樓,22.6455934,120.3511703,1,1,1,1,1
高雄市,鳳山區,華鳳,高雄市鳳山區北昌路10號,22.6451496,120.3730639,1,1,1,1,1
高雄市,鳳山區,超全,高雄市鳳山區海洋一路31號1樓,22.6098913,120.3424957,1,1,1,1,1
高雄市,鳳山區,黃埔,高雄市鳳山區光遠路71號73號1樓,22.6237371,120.3663465,1,1,1,1,1
高雄市,鳳山區,新保泰,高雄市鳳山區鎮南里龍成路242-1號,22.5992541,120.330838,1,1,1,1,1
高雄市,鳳山區,新崙,高雄市鳳山區中崙路501.503.505號,22.6024779,120.3506905,1,1,1,1,1
高雄市,鳳山區,新新甲,高雄市鳳山區海洋里海洋二路57號59號1樓,22.611059,120.3468936,1,1,1,1,1
高雄市,鳳山區,瑞竹,高雄市鳳山區中山東路209-1及209-2號1樓,22.6239192,120.3696834,,1,1,1,1
高雄市,鳳山區,瑞順,高雄市鳳山區瑞興路216號1樓,22.627672,120.3665781,1,1,1,1,1
高雄市,鳳山區,鳳山站,高雄市鳳山區曹公路137號,22.6313987,120.356967,1,,,,1
高雄市,鳳山區,鳳仁,高雄市鳳山區鳳仁路174號,22.6361378,120.3706655,,1,1,1,1
高雄市,鳳山區,鳳文,高雄市鳳山區文英里文衡路50號1樓,22.6333688,120.3582559,1,1,1,1,1
高雄市,鳳山區,鳳邑,高雄市鳳山區維新路97號光明路111號,22.624162,120.3604142,1,1,1,1,1
高雄市,鳳山區,鳳來,高雄市鳳山區鳳甲路2號,22.5911293,120.337846,1,,1,1,1
高雄市,鳳山區,鳳和,高雄市鳳山區中和里自由路204號206號,22.6256293,120.3494599,,1,1,1,1
高雄市,鹽埕區,鳳東,高雄市鳳山區和德里中山路63號,22.621124,120.360724,,1,1,1,1
高雄市,鳳山區,鳳南,高雄市鳳山區二甲里鳳南一路25號27號,22.593517,120.340605,,1,1,1,1
高雄市,鳳山區,鳳城,高雄市鳳山區杭州西街111號1樓,22.6198903,120.3741242,1,1,1,1,1
高雄市,鳳山區,鳳凌,高雄市鳳山區中山路223.225.227號,22.6247464,120.3568318,,1,1,1,1
高雄市,鳳山區,鳳埤,高雄市鳳山區過埤里過埤路170號,22.5903627,120.3630458,1,,1,1,1
高雄市,鳳山區,鳳曹,高雄市鳳山區曹公里曹公路59號,22.6292305,120.3570312,1,1,1,1,1
高雄市,鳳山區,鳳頂,高雄市鳳山區過埤里鳳頂路285號1樓,22.5930543,120.3586705,1,1,1,1,1
高雄市,鳳山區,鳳陽,高雄市鳳山區鳳林路97號1樓,22.6224874,120.3751856,1,1,1,1,1
高雄市,鳳山區,鳳新,高雄市鳳山區新康街241號243號245號1樓,22.6122108,120.3442096,,1,1,1,1
高雄市,鳳山區,鳳儀,高雄市鳳山區頂庄路209號,22.5882801,120.3602373,1,1,1,1,1
高雄市,鳳山區,鳳駿,高雄市鳳山區北門里鳳松路108.110.112號1樓,22.6338393,120.3616759,1,1,1,1,1
高雄市,鳳山區,德文,高雄市鳳山區文山里八德路197號,22.638179,120.3580898,1,1,1,1,1
高雄市,鳳山區,澄清湖,高雄市鳳山區青年路二段596號.598巷2.4號1.2樓,22.6464715,120.3486616,,1,1,1,1
高雄市,鳳山區,興仁,高雄市鳳山區興仁里五甲一路204號206號1樓,22.6187307,120.3551674,1,1,1,1,1
高雄市,鳳山區,龍平,高雄市鳳山區文平街210號,22.6430803,120.3510347,1,1,1,1,1
高雄市,鳳山區,龍鎮,高雄市鳳山區龍成路58.60.62號,22.596109,120.3293403,,1,1,1,1
高雄市,鹽埕區,仁勇,高雄市鹽埕區大公路二號,22.6278029,120.2823229,,1,1,1,1
高雄市,鹽埕區,客宭,高雄市鹽埕區建國四路312號,22.6322,120.2841441,1,1,1,1,1
高雄市,鹽埕區,重義,高雄市鹽埕區五福四路83號,22.622231,120.285978,1,1,1,1,1
高雄市,鹽埕區,新建,高雄市鹽埕區建國四路175號,22.6261023,120.2804836,1,1,1,1,1
高雄市,鹽埕區,駁藝,高雄市鹽埕區大勇路29號,22.6213073,120.2823022,,1,1,1,1
高雄市,鹽埕區,鹽埕,高雄市鹽埕區大仁路137號139號1樓瀨南街172號1樓,22.625869,120.283312,1,1,1,1,1
高雄市,鹽埕區,鑫漢王,高雄市鹽埕區港都里五福四路265號1樓,22.6247654,120.2808487,1,1,1,1,1
高雄市,鼓山區,人田,高雄市鼓山區美術東二路7號,22.6516578,120.2876592,1,1,1,1,1
高雄市,鼓山區,內惟,高雄市鼓山區九如四路1432號1434號,22.65878,120.279481,,1,1,1,1
高雄市,鼓山區,文信,高雄市鼓山區明誠里南屏路527號529號,22.6643422,120.3003033,1,1,1,1,1
高雄市,高雄市,民強,高雄市鼓山區九如四路706號708號710號712號,22.6503923,120.2791846,1,1,1,1,1
高雄市,鼓山區,光化,高雄市鼓山區鼓山二路33號,22.6308476,120.2809219,1,1,1,1,1
高雄市,鼓山區,享順,高雄市鼓山區明華路335號337號,22.6631942,120.3017896,1,1,1,1,1
高雄市,鼓山區,明榮,高雄市鼓山區明誠里明華路204號,22.6630642,120.2971945,1,1,1,1,1
高雄市,鼓山區,建榮,高雄市鼓山區建榮路180號1樓,22.6604653,120.2766585,,1,1,1,1
高雄市,鼓山區,美朵,高雄市鼓山區美術東四路132號136號1樓,22.6528078,120.2901011,1,1,1,1,1
高雄市,鼓山區,美南,高雄市鼓山區龍水二路1.3號,22.6498128,120.2831553,1,1,1,1,1
高雄市,鼓山區,美珍,高雄市鼓山區明誠四路23號,22.6609972,120.2913843,1,1,1,1,1
高雄市,鼓山區,美賢,高雄市鼓山區美術東四路430號,22.6591685,120.290376,1,1,1,1,1
高雄市,鼓山區,美藝,高雄市鼓山區龍水里美術東二路103號1樓,22.6542047,120.2879055,1,1,1,1,1
高雄市,鼓山區,昶玖,高雄市鼓山區九如四路927號929號931號1樓,22.6546286,120.2787373,1,1,1,1,1
高雄市,鼓山區,哨臨,高雄市鼓山區臨海二路52號1樓52-1號1樓,22.624014,120.270707,1,1,1,1,1
高雄市,鼓山區,柴山,高雄市鼓山區鼓山三路49號51號,22.6565469,120.275306,,,1,1,1
高雄市,鼓山區,海青,高雄市鼓山區青海路641號1樓,22.6516755,120.2763279,1,1,1,1,1
高雄市,鼓山區,高美,高雄市鼓山區龍水里美術東二路181號,22.6626004,120.2882821,1,1,1,1,1
高雄市,鼓山區,祥裕,高雄市鼓山區明誠里裕誠路1610號1612號,22.6625391,120.2941212,1,1,1,1,1
高雄市,高雄市,富農,高雄市鼓山區南屏路857號,22.6567101,120.3002801,1,1,1,1,1
高雄市,鼓山區,華榮,高雄市鼓山區明倫路149號,22.664385,120.298219,1,1,1,1,1
高雄市,鼓山區,華豐,高雄市鼓山區華豐里裕誠路1160號明倫路138號,22.6659618,120.2978736,,,1,,1
高雄市,鼓山區,順屏,高雄市鼓山區龍子里大順一路825號,22.655269,120.300146,1,1,1,1,1
高雄市,鼓山區,順德,高雄市鼓山區龍子里大順一路860號1樓,22.6549863,120.2968294,1,1,1,1,1
高雄市,鼓山區,新前鋒,高雄市鼓山區九如四路1999.2001號,22.658327,120.2796865,1,1,1,1,1
高雄市,鼓山區,裕東,高雄市鼓山區裕誠路1946號1樓,22.6587316,120.2939324,1,1,1,1,1
高雄市,鼓山區,誠美,高雄市鼓山區龍子里裕誠路2080號,22.656066,120.2939073,1,1,1,1,1
高雄市,鼓山區,農神,高雄市鼓山區龍子里神農路183號185號1樓,22.6575821,120.2974159,1,1,1,1,1
高雄市,鼓山區,鼓山,高雄市鼓山區鼓山二路125之1號127號127之1號1樓,22.6366567,120.2808387,,1,1,1,1
高雄市,鼓山區,鼓波,高雄市鼓山區臨海二路45-1號1樓鼓波街43號1樓,22.6229653,120.271848,1,1,1,1,1
高雄市,鼓山區,榮夏,高雄市鼓山區華榮路387號1樓,22.6682685,120.2952056,1,1,1,1,1
高雄市,鼓山區,福賜,高雄市鼓山區美明路88號,22.6657524,120.2892671,1,1,1,1,1
高雄市,鼓山區,銀川,高雄市鼓山區鼓山三路8-25號1樓,22.649178,120.2769056,1,1,1,1,1
高雄市,鼓山區,慶豐,高雄市鼓山區慶豐街1號,22.6660399,120.2926958,,1,1,1,1
高雄市,鼓山區,龍順,高雄市鼓山區龍德路87號,22.6540362,120.3011208,1,1,1,1,1
高雄市,鼓山區,臨海,高雄市鼓山區臨海二路8號,22.6217219,120.274458,1,,1,1,1
高雄市,鼓山區,藏美,高雄市鼓山區光榮里西藏街6號1樓,22.6549078,120.2811483,1,1,1,1,1
高雄市,鼓山區,富田,高雄市鼓山區明誠里博愛二路345號1樓,22.663342,120.3029779,1,,1,1,1
高雄市,林園區,上芸,高雄市林園區西溪路133-30號1樓,22.4889692,120.3951914,1,1,1,1,1
高雄市,林園區,中芸,高雄市林園區中芸里鳳芸二路57號1樓及鳳芸路3號1樓,22.4873254,120.3973568,1,1,1,1,1
高雄市,林園區,仁忠,高雄市林園區仁愛路129.131.133號,22.5068927,120.3921547,1,1,1,1,1
高雄市,林園區,王公,高雄市林園區頂厝里田厝路2-1號1樓,22.503809,120.379763,1,1,1,1,1
高雄市,林園區,東林,高雄市林園區東林西路154號,22.5034292,120.3915175,,1,1,,1
高雄市,林園區,金潭,高雄市林園區中厝路125號127號,22.5297441,120.3988302,1,,1,1,1
高雄市,林園區,神農,高雄市林園區廣應里王公路341號343號,22.5077743,120.3885076,1,1,1,1,1
高雄市,林園區,富田,高雄市林園區林園北路477號1樓,22.5129414,120.3948964,,1,1,1,1
高雄市,林園區,園中,高雄市林園區中門里中門路15-1號,22.5048496,120.3715928,1,1,1,1,1
高雄市,林園區,園東,高雄市林園區東林西路1號3號5號,22.5035455,120.3957494,1,1,1,1,1
高雄市,林園區,新元嘉,高雄市林園區港嘴里沿海路三段237號,22.4999849,120.3866616,1,1,1,1,1
高雄市,林園區,鳳麟,高雄市林園區東林里鳳林路一段169號1樓,22.5064542,120.3963624,1,1,1,1,1
高雄市,林園區,霖園,高雄市林園區鳳林路一段2號1樓,22.5012688,120.398064,1,1,1,1,1
高雄市,大寮區,三隆,高雄市大寮區光明路二段810號1F,22.6009552,120.4177973,,1,1,1,1
林園區,大寮區,大發,高雄市大寮區振成里鳳林三路322號324號1樓,22.6019368,120.3976755,1,1,1,1,1
高雄市,大寮區,山頂,高雄市大寮區內厝路219號,22.6083568,120.3896773,1,1,1,1,1
高雄市,大寮區,正發,高雄市大寮區會社里鳳林三路421號,22.6035497,120.3962872,1,,1,1,1
高雄市,大寮區,永芳,高雄市大寮區永芳里萬丹路630號,22.6137236,120.4043406,1,1,1,1,1
高雄市,大寮區,米奇,高雄市大寮區大寮里大寮路903號,22.5910314,120.4195361,,1,1,1,1
高雄市,大寮區,金山角,高雄市大寮區會社里1鄰鳳林三路1之10號,22.5924468,120.4024742,1,1,1,1,1
高雄市,大寮區,前中,高雄市大寮區自由路1號,22.6145451,120.3885926,,1,1,1,1
高雄市,大寮區,昭明,高雄市大寮區義仁里鳳林一路51巷5號1樓,22.5396819,120.4035873,1,1,1,1,1
高雄市,大寮區,美庄,高雄市大寮區後庄村成功路43號,22.6373895,120.3910635,1,1,1,1,1
高雄市,大寮區,益慶,高雄市大寮區河堤路1段139號,22.5697542,120.4336238,1,1,1,1,1
高雄市,大寮區,開封,高雄市大寮區大寮路688號,22.591398,120.4148715,1,1,1,1,1
高雄市,大寮區,源隆,高雄市大寮區永芳里進學路103號1樓,22.6047572,120.3935243,1,1,1,1,1
高雄市,大寮區,義發,高雄市大寮區義發路7號,22.6176707,120.3858068,,1,1,1,1
高雄市,大寮區,鳳明,高雄市大寮區新厝里鳳林二路160號,22.5613785,120.411956,,1,1,1,1
高雄市,大寮區,鳳屏,高雄市大寮區鳳屏一路564號566號,22.6372728,120.3946105,1,1,1,1,1
高雄市,大寮區,鳳捷,高雄市大寮區萬丹路151-1號,22.6131643,120.3947303,,1,1,1,1
高雄市,大寮區,德庄,高雄市大寮區中庄里八德路69號71號73號,22.6346945,120.3932714,,1,1,1,1
高雄市,大寮區,德龍,高雄市大寮區八德路197號1樓2樓199號,22.632635,120.3960473,1,1,1,1,1
高雄市,大寮區,潮欣,高雄市大寮區潮寮里華中南路275號,22.565301,120.430996,1,1,1,1,1
高雄市,大寮區,興庄,高雄市大寮區民族路429號1樓,22.6387455,120.3948142,1,1,1,1,1
高雄市,左營區,大富,高雄市左營區大順一路278號280號,22.6570523,120.306756,1,1,1,1,1
高雄市,左營區,山福,高雄市左營區重愛路168號1樓,22.6846091,120.31681,,1,1,1,1
高雄市,左營區,文自,高雄市左營區菜公里文自路512-1號,22.6791758,120.3110868,,1,1,1,1
高雄市,左營區,文恩,高雄市左營區福山里自由四路496號,22.6876441,120.3191368,1,1,1,1,1
高雄市,左營區,文康,高雄市左營區新光里文康路156號1樓,22.6752279,120.3047753,1,1,1,1,1
高雄市,左營區,文慈,高雄市左營區福山里重愛路63號65號67號1樓,22.683135,120.318455,1,1,1,1,1
高雄市,左營區,凹仔底,高雄市左營區新上里裕誠路448號,22.6658584,120.3049991,1,1,1,1,1
高雄市,左營區,巨漢,高雄市左營區新下里新莊一路350號,22.670533,120.301885,1,1,1,1,1
高雄市,左營區,左運,高雄市左營區高鐵路107號B1,22.6879294,120.3090508,1,1,1,1,1
高雄市,左營區,玉堂,高雄市左營區曾子路1號,22.6758686,120.3124619,1,1,1,1,1
高雄市,左營區,生態園區,高雄市左營區博愛三路378.380號,22.6760859,120.3062114,1,1,1,1,1
高雄市,左營區,立文,高雄市左營區新上里立文路77號1樓,22.6643318,120.3043404,1,1,1,1,1
高雄市,左營區,先鋒,高雄市左營區介壽路247號249號1樓,22.6812836,120.2809986,1,1,1,1,1
高雄市,左營區,安華,高雄市左營區明華一路126號,22.6629386,120.3075695,1,1,1,1,1
高雄市,左營區,百事達,高雄市左營區左營大路155號,22.6844047,120.2892218,1,1,1,1,1
高雄市,左營區,孟新,高雄市左營區自由三路292號,22.6740998,120.3121931,1,1,1,1,1
高雄市,左營區,欣重文,高雄市左營區重愛路308號310號1樓文天路128號1樓,22.6867967,120.3143297,1,1,1,1,1
高雄市,左營區,信科,高雄市左營區重信路601號,22.6859128,120.308391,1,1,1,1,1
高雄市,左營區,南屏,高雄市左營區新下里華夏路256號,22.670436,120.297013,,1,1,1,1
高雄市,左營區,哈囉,高雄市左營區左營大路676號1樓2樓678號1樓,22.6921691,120.298197,1,1,1,1,1
高雄市,左營區,政德,高雄市左營區政德路130號132號1F,22.6764051,120.2995533,1,1,1,1,1
高雄市,左營區,春秋閣,高雄市左營區勝利路110號,22.6802373,120.2921212,,1,1,,1
